id;relation;mots;mots_rel;Label
3432;(('NOUN', 'EG'), ('appos',));('jeudis', '(', 'rue');('jeudis', 'rue');0
5728;(('ADJ', 'ET'), ('obl:mod',));('cœur', 'de', 'la', 'ville', ',', 'Joli');('Joli', 'cœur');0
5724;(('ADJ', 'ET', 'EG'), ('obl:mod', 'nmod'));('cœur', 'de', 'la', 'ville', ',', 'Joli');('Joli', 'cœur', 'ville');0
2640;(('ADJ', 'NOUN', 'ET'), ('obl:mod', 'conj'));('copropriété', 'à', 'le', 'calme', 'et', 'à', 'les', 'abords', 'de', 'la', 'Croix de les Gardes', ',', 'proche', 'de', 'les', 'transports', 'et', 'de', 'les', 'commerces', ',', 'joli');('joli', 'copropriété', 'proche');0
801;(('ADJ', 'EG'), ('obl:mod',));('joli', 'dégagé', 'mer');('joli', 'mer');0
6591;(('ADJ', 'NOUN', 'ET'), ('obl:mod', 'nmod'));('Jolie', '2', 'pièces', 'vue');('Jolie', 'pièces', 'vue');0
6592;(('ADJ', 'ET'), ('obl:mod',));('Jolie', '2', 'pièces', 'vue', 'panoramique', 'A', 'proximité');('Jolie', 'proximité');0
5771;(('TOPONYME', 'NOUN'), ('conj',));('joseph Garnier', ',', 'palais', 'art', 'déco', ',', 'appartement');('joseph Garnier', 'appartement');0
5776;(('TOPONYME', 'NOUN', 'NUM'), ('conj', 'nmod'));('joseph Garnier', ',', 'palais', 'art', 'déco', ',', 'appartement', '3');('joseph Garnier', 'appartement', '3');0
5773;(('TOPONYME', 'NOUN'), ('conj',));('joseph Garnier', ',', 'palais', 'art', 'déco', ',', 'appartement', '3', '4', 'pièces', '70', 'm²', 'à', 'rénover', ',', 'gros', 'potentiel', ',', 'volume', ',', 'chambres');('joseph Garnier', 'chambres');0
5770;(('TOPONYME', 'NOUN'), ('conj',));('joseph Garnier', ',', 'palais');('joseph Garnier', 'palais');0
5774;(('TOPONYME', 'NOUN'), ('conj',));('joseph Garnier', ',', 'palais', 'art', 'déco', ',', 'appartement', '3', '4', 'pièces', '70', 'm²', 'à', 'rénover', ',', 'gros', 'potentiel', ',', 'volume', ',', 'chambres', 'à', 'le', 'calme', 'absolu', 'sur', 'jardin', ',', 'soleil');('joseph Garnier', 'soleil');0
5775;(('TOPONYME', 'NOUN'), ('conj',));('joseph Garnier', ',', 'palais', 'art', 'déco', ',', 'appartement', '3', '4', 'pièces', '70', 'm²', 'à', 'rénover', ',', 'gros', 'potentiel', ',', 'volume', ',', 'chambres', 'à', 'le', 'calme', 'absolu', 'sur', 'jardin', ',', 'soleil', ',', 'une', 'cave', ',', 'succession');('joseph Garnier', 'succession');0
5772;(('TOPONYME', 'NOUN'), ('conj',));('joseph Garnier', ',', 'palais', 'art', 'déco', ',', 'appartement', '3', '4', 'pièces', '70', 'm²', 'à', 'rénover', ',', 'gros', 'potentiel', ',', 'volume');('joseph Garnier', 'volume');0
5885;(('TOPONYME', 'NOUN'), ('conj',));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état');('Joseph Granier', 'état');0
5889;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état');('Joseph Granier', 'état', 'bon');0
5890;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état', 'général');('Joseph Granier', 'état', 'général');0
5887;(('TOPONYME', 'NOUN'), ('conj',));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état', 'général', ',', 'cave', ',', 'premier', 'achat');('Joseph Granier', 'achat');0
5891;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état', 'général', ',', 'cave', ',', 'premier', 'achat');('Joseph Granier', 'achat', 'premier');0
5886;(('TOPONYME', 'NOUN'), ('conj',));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état', 'général', ',', 'cave');('Joseph Granier', 'cave');0
5883;(('TOPONYME', 'NOUN'), ('nmod',));('Joseph Granier', 'Dans', 'copro');('Joseph Granier', 'copro');0
5884;(('TOPONYME', 'NOUN'), ('appos',));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio');('Joseph Granier', 'studio');0
5892;(('TOPONYME', 'NOUN', 'NUM'), ('appos', 'nmod'));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23');('Joseph Granier', 'studio', '23');0
5888;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio');('Joseph Granier', 'studio', 'beau');0
2228;(('TOPONYME', 'NUM'), ('nmod',));('JUAN LES PINS', 'PINEDE', 'CHAMBRE', 'MEUBLEE', 'DISPONIBLE', 'DU', '1ER');('JUAN LES PINS', '1ER');0
1348;(('TOPONYME', 'NOUN'), ('appos',));('Juan les Pins', 'appartement');('Juan les Pins', 'appartement');0
2224;(('TOPONYME', 'NOUN'), ('conj',));('JUAN LES PINS', 'PINEDE', 'CHAMBRE', 'MEUBLEE', 'DISPONIBLE', 'DU', '1ER', 'DECEMBRE', 'AU', '30', 'MAI', ',', 'DANS', 'IMMEUBLE', 'AU', '3EME', 'ETAGE', ',', 'ENTREE', ',', 'SEJOUR', ',', 'CHAMBRE');('JUAN LES PINS', 'CHAMBRE');0
4601;(('TOPONYME', 'ADJ'), ('appos',));('JUAN LES PINS', 'EXCLUSIVITE');('JUAN LES PINS', 'EXCLUSIVITE');0
2222;(('TOPONYME', 'NOUN'), ('nmod',));('JUAN LES PINS', 'PINEDE', 'CHAMBRE', 'MEUBLEE', 'DISPONIBLE', 'DU', '1ER', 'DECEMBRE', 'AU', '30', 'MAI', ',', 'DANS', 'IMMEUBLE');('JUAN LES PINS', 'IMMEUBLE');0
2226;(('TOPONYME', 'NOUN', 'ADJ'), ('nmod', 'appos'));('JUAN LES PINS', 'PINEDE', 'CHAMBRE', 'MEUBLEE', 'DISPONIBLE', 'DU', '1ER', 'DECEMBRE', 'AU', '30', 'MAI', ',', 'DANS', 'IMMEUBLE', 'AU', '3EME');('JUAN LES PINS', 'IMMEUBLE', '3EME');0
1577;(('TOPONYME', 'NOUN'), ('appos',));('Juan les Pins', 'centre', ',', 'proche', 'de', 'les', 'plages', 'et', 'de', 'les', 'commerces', ',', '3', 'pièces');('Juan les Pins', 'pièces');0
1578;(('TOPONYME', 'NOUN', 'NUM'), ('appos', 'nummod'));('Juan les Pins', 'centre', ',', 'proche', 'de', 'les', 'plages', 'et', 'de', 'les', 'commerces', ',', '3', 'pièces');('Juan les Pins', 'pièces', '3');0
5618;(('TOPONYME', 'NOUN'), ('nmod',));('Juan les Pins', 'La Rostagne', ',', 'dans', 'résidence');('Juan les Pins', 'résidence');0
2223;(('TOPONYME', 'NOUN'), ('conj',));('JUAN LES PINS', 'PINEDE', 'CHAMBRE', 'MEUBLEE', 'DISPONIBLE', 'DU', '1ER', 'DECEMBRE', 'AU', '30', 'MAI', ',', 'DANS', 'IMMEUBLE', 'AU', '3EME', 'ETAGE', ',', 'ENTREE', ',', 'SEJOUR');('JUAN LES PINS', 'SEJOUR');0
3781;(('TOPONYME', 'ADJ'), ('amod',));('Juan les Pins', 'Superbe');('Juan les Pins', 'Superbe');0
435;(('TOPONYME', 'NOUN'), ('nmod',));('Jules Grec', ',', '4', 'pièces', 'de', '62', 'm²', 'occupant', '.', 'tout', 'le', 'premier', 'et', 'dernier', 'étage');('Jules Grec', 'étage');0
436;(('TOPONYME', 'NOUN', 'ADJ'), ('nmod', 'amod'));('Jules Grec', ',', '4', 'pièces', 'de', '62', 'm²', 'occupant', '.', 'tout', 'le', 'premier', 'et', 'dernier', 'étage');('Jules Grec', 'étage', 'premier');0
931;(('TOPONYME', 'NOUN'), ('flat:name',));('JULES GREC', 'IMMEUBLE');('JULES GREC', 'IMMEUBLE');0
938;(('TOPONYME', 'NOUN', 'ADJ'), ('flat:name', 'flat:name'));('JULES GREC', 'IMMEUBLE', 'RECENT');('JULES GREC', 'IMMEUBLE', 'RECENT');0
434;(('TOPONYME', 'NOUN'), ('appos',));('Jules Grec', ',', '4', 'pièces');('Jules Grec', 'pièces');0
438;(('TOPONYME', 'NOUN', 'NUM'), ('appos', 'nummod'));('Jules Grec', ',', '4', 'pièces');('Jules Grec', 'pièces', '4');0
3510;(('TOPONYME', 'VERB', 'NUM'), ('root', 'obj'));('propose', 'ce', '3', 'pièces', 'situé', 'avenue', 'Jules Grec');('Jules Grec', 'propose', '3');0
3146;(('TOPONYME', 'ADJ'), ('conj',));('Jules grecs', ',', 'résidentiel', ',', 'calme');('Jules grecs', 'calme');0
3145;(('TOPONYME', 'ADJ'), ('conj',));('Jules grecs', ',', 'résidentiel');('Jules grecs', 'résidentiel');0
3147;(('TOPONYME', 'ADJ'), ('conj',));('Jules grecs', ',', 'résidentiel', ',', 'calme', 'et', 'verdoyant');('Jules grecs', 'verdoyant');0
1836;(('ADJ', 'EG'), ('nmod',));('JUSQU', 'A', 'LA', 'MER');('JUSQU', 'MER');0
691;(('ET', 'NUM'), ('nummod',));('1,5', 'kilomètre');('kilomètre', '1,5');1
3364;(('ET', 'NUM'), ('nummod',));('4', 'kilomètres');('kilomètres', '4');1
3519;(('ET', 'NUM'), ('nummod',));('5', 'kilomètres');('kilomètres', '5');1
1092;(('ET', 'NUM'), ('nummod',));('1,4', 'km');('km', '1,4');1
5926;(('ET', 'NUM'), ('nummod',));('10', 'km');('km', '10');1
6144;(('ET', 'NUM'), ('nummod',));('12', 'km');('km', '12');1
594;(('ET', 'NUM'), ('nummod',));('14', 'km');('km', '14');1
604;(('ET', 'NUM'), ('nummod',));('15', 'km');('km', '15');1
6143;(('ET', 'NUM'), ('nummod',));('15', 'km');('km', '15');1
6599;(('ET', 'NUM'), ('nummod',));('16', 'km');('km', '16');1
2130;(('ET', 'NUM'), ('nummod',));('19', 'km');('km', '19');1
3112;(('ET', 'NUM'), ('nummod',));('2', 'km');('km', '2');1
3236;(('ET', 'NUM'), ('nummod',));('2', 'km');('km', '2');1
3464;(('ET', 'NUM'), ('nummod',));('2', 'km');('km', '2');1
3657;(('ET', 'NUM'), ('nummod',));('2', 'km');('km', '2');1
3518;(('ET', 'NUM'), ('nummod',));('2,5', 'km');('km', '2,5');1
174;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
2353;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
3113;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
3237;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
3449;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
3465;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
3658;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
6145;(('ET', 'NUM'), ('nummod',));('3', 'km');('km', '3');1
175;(('ET', 'NUM'), ('nummod',));('4', 'km');('km', '4');1
5408;(('ET', 'NUM'), ('nummod',));('4', 'km');('km', '4');1
3114;(('ET', 'NUM'), ('nummod',));('5', 'km');('km', '5');1
6582;(('ET', 'NUM'), ('nummod',));('7', 'km');('km', '7');1
6451;(('ET', 'NUM'), ('nummod',));('2,5', 'kms');('kms', '2,5');1
6457;(('ET', 'NUM'), ('nummod',));('2,5', 'kms');('kms', '2,5');1
727;(('TOPONYME', 'NOUN'), ('flat:name',));('La Colle Sur Loup', 'Studio');('La Colle Sur Loup', 'Studio');0
728;(('TOPONYME', 'NOUN', 'ADJ'), ('flat:name', 'flat:name'));('La Colle Sur Loup', 'Studio', 'meublé');('La Colle Sur Loup', 'Studio', 'meublé');0
5663;(('TOPONYME', 'ET', 'NUM'), ('nmod', 'nummod'));('la Croisette', ',', 'à', 'deux', 'pas');('la Croisette', 'pas', 'deux');0
2496;(('TOPONYME', 'NOUN'), ('appos',));('La Gaude', ',', 'maison');('La Gaude', 'maison');0
2498;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('La Gaude', ',', 'maison', 'individuelle');('La Gaude', 'maison', 'individuelle');0
2497;(('TOPONYME', 'NOUN'), ('conj',));('La Gaude', ',', 'maison', 'individuelle', 'type', 'provençale', 'de', '164', 'm²', 'édifiée', 'sur', '1.071', 'm²', 'de', 'terrain', 'avec', 'piscine', '(', '9', 'm', 'x', '3,80', 'm', ')', 'et', 'terrain');('La Gaude', 'terrain');0
5708;(('TOPONYME', 'NOUN'), ('appos',));('La Roquette sur Siagne', ',', 'Hameau', 'Saint Jean', ',', 'magnifique', 'appartement');('La Roquette sur Siagne', 'appartement');0
5709;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('La Roquette sur Siagne', ',', 'Hameau', 'Saint Jean', ',', 'magnifique', 'appartement');('La Roquette sur Siagne', 'appartement', 'magnifique');0
5710;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('La Roquette sur Siagne', ',', 'Hameau', 'Saint Jean', ',', 'magnifique', 'appartement', '3', 'pièces', 'entièrement', 'rénové');('La Roquette sur Siagne', 'appartement', 'rénové');0
1803;(('TOPONYME', 'NOUN'), ('appos',));('La Roquette Sur Var', ',', 'villa');('La Roquette Sur Var', 'villa');0
473;(('TOPONYME', 'NOUN'), ('appos',));('La Trinité', 'Charmant', 'appartement');('La Trinité', 'appartement');0
476;(('TOPONYME', 'NOUN'), ('nmod',));('La Trinité', 'Charmant', 'appartement', 'villa', 'de', 'type', '3', 'pièces', 'dans', 'une', 'petite', '.', 'résidence', ',', 'à', 'le', 'calme');('La Trinité', 'calme');0
479;(('TOPONYME', 'NOUN', 'ADJ'), ('nmod', 'amod'));('La Trinité', 'Charmant', 'appartement', 'villa', 'de', 'type', '3', 'pièces', 'dans', 'une', 'petite', '.', 'résidence', ',', 'à', 'le', 'calme', 'absolu');('La Trinité', 'calme', 'absolu');0
477;(('TOPONYME', 'ADJ'), ('amod',));('La Trinité', 'Charmant');('La Trinité', 'Charmant');0
475;(('TOPONYME', 'NOUN'), ('nmod',));('La Trinité', 'Charmant', 'appartement', 'villa', 'de', 'type', '3', 'pièces', 'dans', 'une', 'petite', '.', 'résidence');('La Trinité', 'résidence');0
474;(('TOPONYME', 'NOUN'), ('appos',));('La Trinité', 'Charmant', 'appartement', 'villa');('La Trinité', 'villa');0
478;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'nmod'));('La Trinité', 'Charmant', 'appartement', 'villa', 'de', 'type', '3', 'pièces', 'dans', 'une', 'petite');('La Trinité', 'villa', 'petite');0
2807;(('TOPONYME', 'NOUN'), ('appos',));('La Turbie', ',', 'maison');('La Turbie', 'maison');0
2808;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('La Turbie', ',', 'maison', 'individuelle');('La Turbie', 'maison', 'individuelle');0
2810;(('TOPONYME', 'ET', 'NUM'), ('conj', 'nummod'));('La Turbie', ',', 'maison', 'individuelle', ',', 'très', 'lumineuse', 'et', 'spacieuse', ',', 'entièrement', '.', 'rénovée', 'avec', 'un', 'studio', 'indépendant', ',', 'à', 'deux', 'pas');('La Turbie', 'pas', 'deux');0
2809;(('TOPONYME', 'ADJ'), ('amod',));('La Turbie', ',', 'maison', 'individuelle', ',', 'très', 'lumineuse', 'et', 'spacieuse', ',', 'entièrement', '.', 'rénovée');('La Turbie', 'rénovée');0
5581;(('EG', 'NOUN'), ('conj',));('lac', ',', 'deux', 'chambres');('lac', 'chambres');0
5582;(('EG', 'NOUN', 'NUM'), ('conj', 'nummod'));('lac', ',', 'deux', 'chambres');('lac', 'chambres', 'deux');0
1391;(('ADJ', 'ET'), ('root',));('vue', 'mer', 'latérale');('latérale', 'vue');0
3703;(('ADJ', 'ET'), ('root',));('vue', 'mer', 'latérale');('latérale', 'vue');0
1388;(('ADJ', 'ET', 'EG'), ('root', 'nmod'));('vue', 'mer', 'latérale');('latérale', 'vue', 'mer');0
3700;(('ADJ', 'ET', 'EG'), ('root', 'nmod'));('vue', 'mer', 'latérale');('latérale', 'vue', 'mer');0
5553;(('TOPONYME', 'NUM'), ('nmod',));('LE CANNET', '(', '06110');('LE CANNET', '06110');0
1246;(('TOPONYME', 'NUM'), ('conj',));('LE CANNET', ',', '2');('LE CANNET', '2');0
2753;(('TOPONYME', 'NUM'), ('conj',));('Le Cannet', 'limite', 'Cannes La Bocca', ',', 'proche', 'commerces', ',', 'écoles', ':', 'appartement', 'de', '3', 'pièces', 'traversant', 'Est', 'Ouest', ',', 'composé', 'd', 'une', 'entrée', ',', 'cuisine', 'équipée', 'indépendante', ',', 'séjour', 'avec', 'balcon', ',', '2');('Le Cannet', '2');0
6033;(('TOPONYME', 'NUM'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC', 'indépendant', ',', '2');('LE CANNET', '2');0
6032;(('TOPONYME', 'NUM'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3');('LE CANNET', '3');0
1761;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement');('Le Cannet', 'appartement');0
1763;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement');('Le Cannet', 'appartement');0
2666;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', ',', 'limitrophe', 'Cannes', ',', 'dans', 'résidence', 'de', 'standing', 'avec', 'gardien', ',', 'à', 'proximité', 'immédiate', 'de', 'les', 'commerces', 'et', 'bus', ',', 'appartement');('LE CANNET', 'appartement');0
3257;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement');('Le Cannet', 'appartement');0
3264;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement');('Le Cannet', 'appartement');0
3540;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement');('Le Cannet', 'appartement');0
3542;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement');('Le Cannet', 'appartement');0
5693;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'secteur', 'grande bretagne', ',', 'Dans', 'une', 'résidence', 'sécurisée', ',', 'bel', 'appartement');('Le Cannet', 'appartement');0
1762;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('Le Cannet', 'Carnot', ',', 'à', 'le', 'pieds', 'de', 'les', 'commodités', ',', 'appartement', 'en', 'étage', 'élevés', 'traversant');('Le Cannet', 'appartement', 'traversant');0
6024;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC', 'indépendant', ',', '2', 'BALCONS', ',', 'TRAVERSANT', ',', 'PARKING', 'ET', 'CAVE');('LE CANNET', 'CAVE');0
6025;(('TOPONYME', 'NOUN'), ('appos',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC', 'indépendant', ',', '2', 'BALCONS', ',', 'TRAVERSANT', ',', 'PARKING', 'ET', 'CAVE', ',', '(', 'CHAUFFAGE');('LE CANNET', 'CHAUFFAGE');0
1240;(('TOPONYME', 'NOUN'), ('conj',));"('LE CANNET', ',', '2', 'pièces', 'lumineux', 'de', '42', 'm²', 'à', 'le', '3', 'eme', 'et', 'dernier', 'étage', '.', 'entièrement', 'rénové', 'avec', 'beaucoup', 'de', 'gout', 'et', 'qualité', ',', '""', 'rénovation', '.', 'complète', 'de', 'mois', 'd', 'un', 'an', '""', 'et', 'climatisation')";('LE CANNET', 'climatisation');0
1245;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));"('LE CANNET', ',', '2', 'pièces', 'lumineux', 'de', '42', 'm²', 'à', 'le', '3', 'eme', 'et', 'dernier', 'étage', '.', 'entièrement', 'rénové', 'avec', 'beaucoup', 'de', 'gout', 'et', 'qualité', ',', '""', 'rénovation', '.', 'complète', 'de', 'mois', 'd', 'un', 'an', '""', 'et', 'climatisation', 'neuve')";('LE CANNET', 'climatisation', 'neuve');0
6020;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE');('LE CANNET', 'CUISINE');0
6027;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'flat:name'));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE');('LE CANNET', 'CUISINE', 'INDEPENDANTE');0
6028;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'appos'));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI');('LE CANNET', 'CUISINE', 'SEMI');0
5085;(('TOPONYME', 'VERB', 'NUM'), ('acl', 'obl:mod'));('Le Cannet', 'quartier', 'COLOMBIER', 'à', 'louer', 'T2', 'de', '44', 'm²', 'à', 'le', '1');('Le Cannet', 'louer', '1');0
5683;(('TOPONYME', 'ADJ'), ('appos',));('LE CANNET', 'MAIRIE', ':', 'LUMINEUX');('LE CANNET', 'LUMINEUX');0
5684;(('TOPONYME', 'ADJ', 'NUM'), ('appos', 'nmod'));('LE CANNET', 'MAIRIE', ':', 'LUMINEUX', '2');('LE CANNET', 'LUMINEUX', '2');0
2751;(('TOPONYME', 'NOUN'), ('conj',));('Le Cannet', 'limite', 'Cannes La Bocca', ',', 'proche', 'commerces', ',', 'écoles', ':', 'appartement', 'de', '3', 'pièces', 'traversant', 'Est', 'Ouest', ',', 'composé', 'd', 'une', 'entrée', ',', 'cuisine', 'équipée', 'indépendante', ',', 'séjour', 'avec', 'balcon', ',', '2', 'chambres', ',', 'placards', ',', 'parking');('Le Cannet', 'parking');0
6023;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC', 'indépendant', ',', '2', 'BALCONS', ',', 'TRAVERSANT', ',', 'PARKING');('LE CANNET', 'PARKING');0
2752;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Le Cannet', 'limite', 'Cannes La Bocca', ',', 'proche', 'commerces', ',', 'écoles', ':', 'appartement', 'de', '3', 'pièces', 'traversant', 'Est', 'Ouest', ',', 'composé', 'd', 'une', 'entrée', ',', 'cuisine', 'équipée', 'indépendante', ',', 'séjour', 'avec', 'balcon', ',', '2', 'chambres', ',', 'placards', ',', 'parking', 'privatif');('Le Cannet', 'parking', 'privatif');0
6018;(('TOPONYME', 'NOUN'), ('appos',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES');('LE CANNET', 'PIÈCES');0
6031;(('TOPONYME', 'NOUN', 'NUM'), ('appos', 'nummod'));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES');('LE CANNET', 'PIÈCES', '4');0
6026;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER');('LE CANNET', 'PIÈCES', 'DERNIER');0
1238;(('TOPONYME', 'NOUN'), ('nmod',));('LE CANNET', ',', '2', 'pièces');('LE CANNET', 'pièces');0
